ISO1366,ISOalpha3,Country name,source,year,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,u16,u17,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,urban total,rural total
340,HND,Honduras,Household Time Series  - HTS11,2011,0.697,0.146,0.061,0.0,0.013,0.0,0.0,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.004,0.0,0.043,0.285,0.358,0.0,0.01,0.0,0.0,0.147,0.0,0.0,0.0,0.0,0.0,0.0,0.155,0.002,0.0,0.9989999999999999,1.0
340,HND,Honduras,Encuesta Nacional de Salud Masculina - ENSM01,2001,0.617,0.0,0.125,0.0,0.0,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.004,0.0,0.099,0.0,0.274,0.0,0.0,0.0,0.0,0.248,0.0,0.0,0.0,0.0,0.0,0.0,0.374,0.005,0.0,1.0,1.0
340,HND,Honduras,Demographic and Health Survey - DHS06,2006,0.589,0.14,0.073,0.004,0.004,0.0,0.0,0.145,0.0,0.004,0.0,0.0,0.007,0.0,0.03,0.003,0.0,0.025,0.143,0.316,0.001,0.004,0.0,0.0,0.2,0.0,0.002,0.0,0.0,0.009,0.0,0.295,0.005,0.0,0.999,1.0
340,HND,Honduras,"XXXV Encuesta Permanente de Hogares de Propositos Multiples, 2007 - EPHM07",2007,0.629,0.177,0.068,0.0,0.009,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.002,0.0,0.041,0.275,0.301,0.0,0.004,0.0,0.0,0.163,0.0,0.0,0.0,0.0,0.0,0.0,0.214,0.001,0.0,1.0,0.999
340,HND,Honduras,Household Time Series  - HTS07,2007,0.625,0.165,0.083,0.0,0.009,0.0,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.002,0.0,0.046,0.264,0.319,0.0,0.005,0.0,0.0,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0.216,0.001,0.0,0.999,1.0
340,HND,Honduras,Household Time Series  - HTS08,2008,0.65,0.159,0.08,0.0,0.008,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.003,0.0,0.049,0.261,0.347,0.0,0.003,0.0,0.0,0.138,0.0,0.0,0.0,0.0,0.0,0.0,0.199,0.002,0.0,0.999,0.9990000000000001
340,HND,Honduras,Household Time Series  - HTS09,2009,0.648,0.159,0.078,0.0,0.012,0.0,0.0,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.003,0.0,0.046,0.268,0.339,0.0,0.006,0.0,0.0,0.137,0.0,0.0,0.0,0.0,0.0,0.0,0.204,0.001,0.0,0.999,1.001
340,HND,Honduras,Household Time Series  - HTS10,2010,0.661,0.159,0.061,0.0,0.02,0.0,0.0,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.003,0.0,0.053,0.275,0.359,0.0,0.005,0.0,0.0,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.163,0.001,0.0,0.999,1.001
340,HND,Honduras,ENCUESTA NACIONAL DE DEMOGRAFÍA Y SALUD ENDESA 2011-2012  - ENDESA12,2012,0.621,0.176,0.065,0.002,0.018,0.0,0.0,0.093,0.0,0.0,0.0,0.0,0.004,0.0,0.021,0.0,0.0,0.042,0.289,0.336,0.001,0.01,0.0,0.0,0.146,0.0,0.0,0.0,0.0,0.002,0.0,0.173,0.0,0.0,0.9999999999999999,0.9990000000000001
340,HND,Honduras,Encuesta Permanente de Hogares de Propósitos Múltiples - EPHPM12,2012,0.683,0.149,0.0,0.012,0.0,0.0,0.071,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.005,0.0,0.044,0.282,0.0,0.005,0.0,0.0,0.342,0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.173,0.002,0.0,1.001,1.0
