ISO1366,ISOalpha3,Country name,source,year,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,u16,u17,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,urban total,rural total
818,EGY,Egypt,Household Income Expenditure and Consumption Survey - HIECS00,2000,0.686,0.268,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.098,0.81,0.0,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,1.0,1.0
818,EGY,Egypt,Demographic and Health Survey - DHS00,2000,0.592,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.078,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.0,0.0,0.0,0.0,0.0,0.049,0.0,0.0,0.054,0.639,0.27199999999999996
818,EGY,Egypt,Demographic and Health Survey - DHS03,2003,0.678,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.13,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.0,0.6940000000000001,0.212
818,EGY,Egypt,Household Income Expenditure and Consumption Survey - HIECS05,2005,0.745,0.204,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.215,0.664,0.0,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.999,1.001
818,EGY,Egypt,Demographic and Health Survey - DHS05,2005,0.712,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.171,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.02,0.73,0.23399999999999999
818,EGY,Egypt,"Census of Population, Housing and Establishments - CEN06",2006,0.799,0.02,0.0,0.0,0.0,0.0,0.0,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.161,0.136,0.0,0.0,0.0,0.0,0.0,0.702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1.0,1.0
818,EGY,Egypt,Eqypt Labor Market Panel Survey - ELMPS06,2006,0.874,0.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.315,0.678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,1.0,1.0
818,EGY,Egypt,Demographic and Health Survey - DHS08,2008,0.744,0.013,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.183,0.029,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.006,0.0,0.0,0.001,0.759,0.224
818,EGY,Egypt,Household Income Expenditure and Consumption Survey - HIECS09,2009,0.725,0.238,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.208,0.711,0.0,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,1.0,0.9989999999999999
818,EGY,Egypt,"Income, Expenditure and Consumption Survey 2010-2011 - HIECS11",2011,0.794,0.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.299,0.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1.0010000000000001,1.001
818,EGY,Egypt,Eqypt Labor Market Panel Survey - ELMPS12,2012,0.899,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.453,0.543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.0,0.0,0.999,1.001
818,EGY,Egypt,"Income, Expenditure and Consumption Survey, 2012-2013 - HIEC13",2013,0.924,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.002,0.0,0.001,0.423,0.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144,0.005,0.0,0.01,1.0,1.001
818,EGY,Egypt,"Demographic and Health Survey, 2014 - DHS14",2014,0.917,0.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.349,0.528,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.118,0.0,1.0,0.998
818,EGY,Egypt,Household Income Expenditure and Consumption Survey - HIECS15,2015,0.907,0.089,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.514,0.0,0.043,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.0,1.0,1.003
818,EGY,Egypt,"Demographic and Health Survey (special), 2015  - DHS15",2015,0.937,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.347,0.583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.069,0.0,1.0,1.0
818,EGY,Egypt,Census - CEN17,2017,0.898,0.074,0.0,0.025,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.279,0.528,0.0,0.185,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,1.001,0.998
