ISO1366,ISOalpha3,Country name,source,year,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,u16,u17,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,urban total,rural total
496,MNG,Mongolia,"CHILD DEVELOPMENT-2010"" Survey Multiple Indicator Cluster Survey 4 - MICS10",2010,0.295,0.004,0.001,0.0,0.0,0.028,0.658,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.001,0.024,0.001,0.0,0.0,0.0,0.025,0.541,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.317,0.002,0.0,1.001,0.998
496,MNG,Mongolia,Household Socioeconomic Survey - HSES08,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.657,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.376,0.0,0.0,0.667,0.916
496,MNG,Mongolia,Multiple Indicator Cluster Survey - MICS00,,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.534,0.024,0.0,0.0,0.0,0.0,0.001,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.511,0.094,0.0,0.0,0.0,0.0,0.001,0.363,0.0,0.0,0.5760000000000001,0.975
496,MNG,Mongolia,HOUSEHOLD INCOME AND EXPENDITURE SURVEY - IES02,2002,0.399,0.0,0.0,0.019,0.0,0.0,0.0,0.256,0.0,0.0,0.0,0.326,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.01,0.0,0.0,0.0,0.756,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,1.0,1.0010000000000001
496,MNG,Mongolia,Multiple Indicator Cluster Survey - MICS05,2005,0.327,0.0,0.034,0.0,0.0,0.064,0.529,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.019,0.001,0.0,0.019,0.0,0.033,0.0,0.0,0.026,0.454,0.0,0.181,0.0,0.0,0.0,0.0,0.0,0.288,0.0,0.0,1.0,1.0010000000000001
496,MNG,Mongolia,Survey on Income and Living Conditions (SILC) - IES07,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.654,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.542,0.0,0.0,0.374,0.0,0.0,0.664,0.916
496,MNG,Mongolia,Household Socioeconomic Survey - HSES09,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.402,0.0,0.0,0.686,0.9520000000000001
496,MNG,Mongolia,Household Socioeconomic Survey - HSES10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.659,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.626,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0,0.0,0.673,0.9510000000000001
496,MNG,Mongolia,Census - CEN10,2010,0.323,0.003,0.0,0.0,0.0,0.0,0.0,0.576,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.079,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.397,0.0,0.0,0.0,0.0,0.0,0.0,0.362,0.225,0.0,0.9999999999999999,0.999
496,MNG,Mongolia,Household Socioeconomic Survey - HSES11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.681,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.594,0.0,0.0,0.0,0.0,0.0,0.0,0.382,0.0,0.0,0.6880000000000001,0.976
496,MNG,Mongolia,Household Socioeconomic Survey - HSES12,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.662,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.678,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.671,0.9480000000000001
496,MNG,Mongolia,Multiple Indicator Cluster Survey - MICS14,2014,0.341,0.003,0.001,0.0,0.0,0.045,0.591,0.0,0.011,0.0,0.0,0.0,0.001,0.0,0.005,0.001,0.0,0.032,0.001,0.001,0.0,0.0,0.034,0.54,0.0,0.138,0.0,0.0,0.0,0.0,0.0,0.252,0.002,0.0,0.999,1.0
496,MNG,Mongolia,Pilot Household Survey - PHS02,2002,0.398,0.005,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42500000000000004,0.047999999999999994
