ISO1366,ISOalpha3,Country name,source,year,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,u16,u17,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,urban total,rural total
398,KAZ,Kazakhstan,World Health Survey - WHS03,2003,0.775,0.022,0.0,0.0,0.0,0.0,0.196,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.087,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.717,0.734,0.0,0.01,0.0,0.006,0.18,0.0,0.002,1.191,1.714,0.0,0.0
398,KAZ,Kazakhstan,Multiple Cluster Indicator Survey - MICS06,2006,0.607,0.016,0.013,0.0,0.0,0.004,0.355,0.0,0.0,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.015,0.002,0.0,0.0,0.001,0.948,0.0,0.003,0.005,0.001,0.0,0.001,0.0,0.001,0.0,0.0,1.0,0.998
398,KAZ,Kazakhstan,Multiple Indicator Cluster Survey (MICS) 2010-2011 - MICS11,2011,0.636,0.052,0.026,0.0,0.0,0.011,0.274,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.048,0.016,0.0,0.0,0.01,0.853,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.0,1.0,1.0
398,KAZ,Kazakhstan,Multiple Indicators Cluster Survey - MICS15,2015,0.682,0.091,0.003,0.0,0.0,0.023,0.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.043,0.091,0.01,0.0,0.0,0.1,0.755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.999
398,KAZ,Kazakhstan,Household Budget Survey - HBS04,2004,0.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.683,0.059
398,KAZ,Kazakhstan,Household Budget Survey - HBS05,2005,0.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.692,0.058
398,KAZ,Kazakhstan,Household Budget Survey - HBS06,2006,0.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.697,0.058
398,KAZ,Kazakhstan,Household Budget Survey - HBS07,2007,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.082
398,KAZ,Kazakhstan,Household Budget Survey - HBS08,2008,0.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735,0.089
398,KAZ,Kazakhstan,National Population Census - CEN09,2009,0.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.668,0.083
398,KAZ,Kazakhstan,Household Budget Survey - HBS09,2009,0.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.734,0.088
398,KAZ,Kazakhstan,Household Budget Survey - HBS10,2010,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.724,0.084
398,KAZ,Kazakhstan,Household Budget Survey - HBS11,2011,0.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.695,0.092
398,KAZ,Kazakhstan,Household Budget Survey - HBS12,2012,0.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.697,0.112
